EE Provider ID	EE UID	Client Unique ID	Client ID	Client Age at Entry	Client Age at Exit	Client Gender	Client Primary Race	Client Ethnicity	Client Veteran Status
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	690107	rcrm05281947r263c600	330427	68	68	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	690108	ssim04121988s500s600	409450	27	27	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	690618	ieem02031993i200e163	403186	22	22	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	690620	rknm11131982r500k520	194903	32	32	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	690621	mwam03161988m240w160	157272	27	27	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	690623	ebaf02031992e620b240	322709	23	23	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	690936	jgim06241960j500g520	409587	55	55	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	690937	bcmm11301974b400c565	402258	40	41	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	690938	hhlm09031950h600h400	3953	64	64	Male	Black or African American (HUD)	Client refused (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	690939	jbrm11011937j500b635	409686	77	77	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	690941	jhlf09011977j516h452	207787	37	38	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	691022	jmtf06081959j530m324	157088	56	56	Female	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	691023	isrm06251974i220s164	160586	41	41	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	691081	csnt04121985c415s536	300905	30	30	Trans Female (MTF or Male to Female)	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	691403	smom09231995s500m600	262238	19	19	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	691404	swlm12231986s500w416	408051	28	28	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	691408	jflm01271954j520f450	403469	61	61	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	691412	dmaf02121960d500m241	409782	55	55	Female	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	691416	jwlf06051977j400w452	409781	38	39	Female	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	691417	tkuf12011960t620k451	314853	54	55	Female	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	691589	frcm04011947f630r263	190642	68	68	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	691805	kmnm09121967k530m560	76511	47	47	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	691806	wsem11301951w450s363	90711	63	63	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	691807	cfem11021961c640f455	157473	53	53	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	691810	rbrm06291979r100b616	371777	36	36	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	691814	fcrm07141964f652c635	346065	51	51	Male	White (HUD)	Hispanic/Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	691817	mbyf11101970m620b625	280218	44	44	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	691818	ahlf11151995a420h400	406433	19	19	Female	Black or African American (HUD)	Hispanic/Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	692148	erim08211964e300r300	385899	51	51	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	692151	rgem07271987r254g654	410002	28	28	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	692156	mwrm08221959m240w635	214022	55	56	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	692159	brtm11251961b620r341	344699	53	53	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	692161	pglf11111968p430g456	344697	46	47	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	692162	csnt04121985c415s536	300905	30	30	Trans Female (MTF or Male to Female)	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	692163	rgrf11131949r150g655	273104	65	65	Female	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	692165	aprm08121982a535p626	409923	33	33	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	692547	aprf10051971a535p600	278004	43	43	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	692548	gcum09151960g626c625	409062	34	35	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	692550	rmlm11061967r163m245	410000	47	47	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	692552	wgim05231990w400g613	404217	25	25	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	692553	nwam02141961n350w160	299942	54	54	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	692557	wbom01251964w450b620	123122	51	51	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	692899	asuf08291968a524s436	390302	47	47	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	692901	spif02041984s536p613	399969	31	31	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	692903	ljfm07151959l563j162	124817	56	56	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	692905	smom09231995s500m600	262238	19	19	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	692906	maam07051987m622a651	410222	28	28	Male	White (HUD)	Hispanic/Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	692908	dmkm10061970d520m216	180383	44	44	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	692913	rmlm03311946r543m460	210475	69	70	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	693538	rgrm08211962r550g620	181734	53	53	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	693539	kfnm12041986k650f536	271159	28	28	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	693540	wiem06261956w436i645	88282	59	59	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	693541	tmtm07191957t520m320	381470	58	58	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	693542	nwam02141961n350w160	299942	54	54	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	693543	dbrm11191967d130b653	294505	47	47	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	693544	crnm07221992c642r500	365130	23	23	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	693545	mbrm01261965m240b652	399024	50	50	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	693546	tclf10151991t200c400	401630	23	23	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	694230	smrm06231974s500m610	320781	41	41	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	694234	rmnm04151957r543m254	184306	58	58	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	694235	lprm02161976l652p636	387703	39	39	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	694236	jwnm02191949j200w523	123882	66	66	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	694238	mlwm01051962m620l200	410574	53	53	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	694244	tclf10151991t200c400	401630	23	23	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	694245	acnf09131994a400c552	400528	20	20	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	694246	bjhf03031973b100j525	410575	42	42	Female	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	694551	rcrm05281947r263c600	330427	68	68	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	694552	skrm08111983s315k624	223445	32	32	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	694554	djhm10141989d560j525	172032	25	25	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	694555	nwam02141961n350w160	299942	54	54	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	694556	esef11081952e450s650	2054	62	62	Female	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	696389	mdum02261986m240d320	219392	29	30	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	696963	whlm04021970w400h400	335050	45	45	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	696964	dmkm05281958d620m250	411383	57	57	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	Yes (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	696966	bmem01121978b100m200	198791	37	37	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	696967	msem10091973m615s142	65139	41	41	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	696968	jfym03301956j500f000	174808	59	59	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	696969	abam05181974a412b653	394031	41	41	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	696970	rwlm07121995r250w452	389214	20	20	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	696971	fhwm04241971f636h400	404041	44	44	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	696972	jjym10041952j200j560	139131	62	63	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	696973	jtom10111965j520t520	411376	49	49	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	696974	crnm07221992c642r500	365130	23	23	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	696975	ieem02031993i200e163	403186	22	22	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	696976	rgrm08211962r550g620	181734	53	53	Male	White (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
Urban Ministries of Durham - Durham County - Singles Emergency Shelter - Private(5838)	696977	spum02211963s540p400	411381	52	52	Male	Black or African American (HUD)	Non-Hispanic/Non-Latino (HUD)	No (HUD)
